Transaction_ID,User_ID,Merchant_ID,Amount,Payment_Mode,Transaction_Status,Transaction_Type,Transaction_Date,Location
T327860,U106443,M200379,241.59,Intent,Success,P2M,2024-09-26 04:46:21,Ratlam
T327861,U100350,M200395,1192.89,UPI,Success,P2M,2024-10-27 03:29:42,Serampore
T327862,U104282,M201427,354.64,AutoPay,Success,P2P,2024-07-29 17:00:33,Begusarai
T327863,U103418,M201989,74.91,UPI,Success,P2M,2024-01-10 15:55:21,Pune
T327864,U106766,M201671,141.6,AutoPay,Success,P2P,2024-03-11 00:42:46,Kirari Suleman Nagar
T327865,U105528,M201869,25.37,Intent,Success,P2M,2024-10-13 16:22:13,Nagpur
T327866,U103830,M201156,891.42,QR Code,Failed,P2M,2024-09-20 09:32:48,Kirari Suleman Nagar
T327867,U106214,M200053,1459.87,AutoPay,Success,P2M,2024-05-13 11:21:53,Korba
T327868,U101967,M201315,40.5,AutoPay,Success,P2P,2024-09-29 18:37:52,Jamnagar
T327869,U104404,M201013,94.96,QR Code,Pending,P2M,2024-02-08 18:46:16,Imphal
T327870,U102224,M201135,93.81,QR Code,Success,P2P,2024-12-18 13:23:17,Allahabad
T327871,U104522,M200421,814.07,UPI,Success,P2P,2024-08-17 12:47:02,Mehsana
T327872,U102787,M200130,914.02,Intent,Success,P2M,2024-02-18 04:37:05,Satna
T327873,U104626,M200419,271.74,QR Code,Success,P2M,2024-01-25 14:52:37,Ambala
T327874,U106561,M201301,1742.24,AutoPay,Success,P2M,2024-07-30 17:56:25,Dharmavaram
T327875,U104343,M200775,150.2,QR Code,Success,P2M,2024-01-29 02:00:41,Nandyal
T327876,U106352,M201980,372.35,QR Code,Success,P2M,2024-06-29 11:31:52,Berhampur
T327877,U104311,M201917,2798.16,Intent,Success,P2P,2024-10-18 16:42:03,Amroha
T327878,U104808,M201613,877.53,Intent,Success,P2P,2024-09-07 18:14:49,Durg
T327879,U100437,M200774,333.92,UPI,Success,P2M,2024-12-14 00:40:55,Gaya
T327880,U105888,M201091,57.44,Intent,Success,P2M,2024-01-16 15:10:37,Bhimavaram
T327881,U105737,M201597,1173.54,UPI,Success,P2M,2024-03-24 16:32:31,Imphal
T327882,U102358,M201426,390.58,QR Code,Success,P2P,2024-12-17 08:11:01,Kochi
T327883,U103854,M200874,184.34,UPI,Success,P2P,2024-09-17 14:35:48,Amravati
T327884,U100382,M200174,300.03,UPI,Success,P2P,2024-08-30 15:26:50,Kurnool
T327885,U105076,M201303,186.2,Intent,Success,P2M,2024-06-16 22:15:50,Nellore
T327886,U105390,M200463,400.43,QR Code,Success,P2M,2024-02-04 14:29:17,Kolhapur
T327887,U104216,M200389,159.37,UPI,Success,P2P,2024-11-28 20:42:16,Bhilwara
T327888,U100406,M200747,295.28,QR Code,Success,P2P,2024-07-31 11:48:34,Lucknow
T327889,U104340,M200135,277.79,AutoPay,Success,P2P,2024-12-31 01:03:08,Madanapalle
T327890,U100065,M200408,478.65,AutoPay,Success,P2M,2024-06-05 16:55:41,Udupi
T327891,U102989,M200223,7.13,AutoPay,Success,P2M,2024-10-13 20:15:45,South Dumdum
T327892,U100227,M200600,456.59,QR Code,Success,P2P,2024-02-16 03:40:58,Shimoga
T327893,U104977,M200969,449.61,AutoPay,Success,P2M,2024-09-12 06:43:52,Bahraich
T327894,U102184,M200618,249.03,Intent,Success,P2M,2024-10-13 09:00:14,Phusro
T327895,U102241,M201576,141.78,QR Code,Success,P2M,2024-10-10 13:22:51,Karnal
T327896,U104801,M201721,913.96,AutoPay,Success,P2M,2024-05-18 12:33:43,Shahjahanpur
T327897,U104753,M201211,211.39,AutoPay,Success,P2P,2024-12-02 06:26:42,Raipur
T327898,U106800,M200877,186.79,UPI,Success,P2P,2024-09-25 09:43:03,Warangal
T327899,U101512,M201410,311.03,QR Code,Success,P2M,2024-03-24 07:26:39,Jehanabad
T327900,U100929,M200008,162.86,AutoPay,Failed,P2M,2024-04-02 21:16:25,Suryapet
T327901,U104036,M201203,888.23,QR Code,Success,P2M,2024-02-24 16:20:48,Bharatpur
T327902,U105823,M201721,416.14,QR Code,Success,P2M,2024-03-18 21:31:14,Aizawl
T327903,U102603,M201467,701.98,Intent,Failed,P2M,2024-11-24 09:35:01,Chittoor
T327904,U101180,M200593,684.0,AutoPay,Failed,P2M,2024-01-04 03:58:27,Allahabad
T327905,U105053,M201712,776.07,Intent,Success,P2P,2024-02-21 00:55:19,Jaipur
T327906,U101039,M200605,1017.07,AutoPay,Success,P2M,2024-09-06 14:15:37,Nagercoil
T327907,U101101,M201924,1259.53,QR Code,Success,P2M,2024-11-18 10:43:19,Bulandshahr
T327908,U102099,M201469,241.94,QR Code,Success,P2P,2024-09-23 13:03:11,Pondicherry
T327909,U100513,M200115,293.24,QR Code,Success,P2M,2024-07-19 06:36:57,Kishanganj
T327910,U104839,M201695,25.68,QR Code,Pending,P2P,2024-11-09 19:24:24,Srinagar
T327911,U103132,M200244,1299.87,AutoPay,Success,P2M,2024-08-27 00:25:08,Ajmer
T327912,U105501,M201306,442.33,UPI,Success,P2M,2024-07-13 06:07:18,Rohtak
T327913,U101832,M201236,622.94,QR Code,Success,P2P,2024-01-31 20:10:25,Sasaram
T327914,U106835,M201687,286.36,AutoPay,Success,P2M,2024-10-12 18:43:49,Hospet
T327915,U104638,M201701,321.08,QR Code,Success,P2P,2024-10-14 14:35:31,Dehri
T327916,U102457,M200450,391.73,UPI,Success,P2M,2024-05-07 04:25:27,Rewa
T327917,U102202,M201935,793.24,AutoPay,Success,P2M,2024-08-28 05:21:19,Hosur
T327918,U102680,M201678,474.62,QR Code,Success,P2M,2024-08-17 21:44:40,Tirupati
T327919,U102098,M201048,833.56,Intent,Success,P2M,2024-06-28 22:11:07,Nellore
T327920,U103166,M201735,122.11,UPI,Pending,P2M,2024-04-20 12:28:17,Sirsa
T327921,U105807,M200232,115.23,Intent,Failed,P2M,2024-03-12 09:01:25,Agra
T327922,U101927,M201539,115.85,Intent,Success,P2M,2024-07-12 01:55:23,Rourkela
T327923,U106667,M201311,2.43,QR Code,Failed,P2M,2024-04-17 00:17:31,Raurkela Industrial Township
T327924,U104450,M200684,98.65,Intent,Success,P2M,2024-08-24 17:09:17,Barasat
T327925,U103116,M200183,63.21,AutoPay,Success,P2M,2024-02-19 17:56:53,Shimla
T327926,U106945,M200250,302.34,UPI,Success,P2M,2024-10-27 00:06:53,Nagaon
T327927,U105324,M200290,68.05,AutoPay,Success,P2M,2024-01-10 18:42:37,Orai
T327928,U105850,M200948,268.8,Intent,Success,P2M,2024-05-09 07:36:26,Chandigarh
T327929,U102887,M200797,3803.58,AutoPay,Success,P2P,2024-02-13 15:17:58,Jaunpur
T327930,U106399,M201382,349.95,UPI,Success,P2M,2024-01-24 21:27:13,Ongole
T327931,U104343,M200623,1292.79,Intent,Success,P2P,2024-12-30 08:37:38,Nandyal
T327932,U104628,M200304,605.18,UPI,Success,P2M,2024-03-25 23:12:55,Maheshtala
T327933,U106184,M200349,1123.67,QR Code,Failed,P2M,2024-08-01 19:17:28,Bhimavaram
T327934,U103530,M201362,491.19,QR Code,Success,P2M,2024-05-08 06:30:26,Pune
T327935,U100789,M201971,830.61,AutoPay,Success,P2P,2024-10-08 13:52:02,Tenali
T327936,U101300,M200478,180.34,AutoPay,Pending,P2M,2024-12-04 15:08:19,Udupi
T327937,U101947,M201488,232.54,Intent,Success,P2P,2024-10-18 22:28:26,Thanjavur
T327938,U102242,M201015,1612.7,Intent,Success,P2M,2024-11-17 10:30:54,Hyderabad
T327939,U101094,M200129,155.67,QR Code,Success,P2M,2024-11-04 16:02:01,Madanapalle
T327940,U101358,M200186,273.55,QR Code,Success,P2M,2024-06-08 11:20:52,Jhansi
T327941,U103656,M201444,526.57,UPI,Success,P2M,2024-10-29 07:18:04,Jehanabad
T327942,U100307,M201519,249.12,QR Code,Success,P2M,2024-12-06 01:18:39,Bijapur
T327943,U101450,M201564,10.58,QR Code,Success,P2P,2024-10-10 12:11:31,Jehanabad
T327944,U102123,M200669,785.66,UPI,Success,P2M,2024-07-21 19:01:13,Orai
T327945,U104882,M201909,204.47,QR Code,Success,P2M,2024-08-29 10:21:14,Khandwa
T327946,U102842,M200234,129.17,AutoPay,Success,P2P,2024-10-12 19:45:42,Purnia
T327947,U105644,M200277,352.17,UPI,Success,P2P,2024-03-08 10:56:59,Bhilwara
T327948,U105994,M201125,4.23,QR Code,Success,P2P,2024-04-25 19:56:11,Mangalore
T327949,U101664,M201482,997.16,UPI,Success,P2M,2024-02-21 07:10:27,Moradabad
T327950,U106373,M201760,151.47,QR Code,Success,P2M,2024-03-24 15:36:13,Dehradun
T327951,U106228,M200786,1280.33,QR Code,Success,P2M,2024-05-30 17:40:24,Surat
T327952,U105281,M200834,566.22,Intent,Success,P2M,2024-09-18 08:14:51,Anand
T327953,U106540,M201255,397.75,UPI,Success,P2P,2024-11-22 03:12:00,Ballia
T327954,U103948,M201877,820.61,AutoPay,Success,P2P,2024-08-20 07:02:45,Bidar
T327955,U101394,M200273,2499.59,QR Code,Success,P2M,2024-05-26 15:39:34,Kota
T327956,U104072,M200364,144.65,AutoPay,Success,P2P,2024-11-23 01:34:46,Bilaspur
T327957,U103634,M201501,219.33,Intent,Success,P2M,2024-02-26 21:47:02,Satara
T327958,U100214,M201984,331.24,AutoPay,Failed,P2M,2024-10-16 03:13:00,Korba
T327959,U103072,M200467,387.7,Intent,Success,P2M,2024-07-19 03:22:57,Ramgarh
T327960,U104054,M201648,402.57,UPI,Success,P2P,2024-11-10 03:02:58,Thiruvananthapuram
T327961,U104472,M201924,398.11,Intent,Success,P2P,2024-03-17 02:12:53,Bhopal
T327962,U102459,M201995,880.83,QR Code,Success,P2M,2024-12-21 14:10:37,Bathinda
T327963,U103706,M200650,259.26,Intent,Success,P2P,2024-02-16 17:07:20,Medininagar
T327964,U106943,M201751,5.52,UPI,Success,P2P,2024-10-15 21:45:48,Udupi
T327965,U103271,M200825,1042.5,UPI,Success,P2M,2024-12-12 01:53:37,Pallavaram
T327966,U101206,M201297,542.73,QR Code,Failed,P2P,2024-02-08 07:15:03,Baranagar
T327967,U100409,M201351,105.04,QR Code,Success,P2M,2024-12-02 22:45:20,Kulti
T327968,U103469,M200860,15.02,AutoPay,Success,P2P,2024-03-25 07:38:53,Saharanpur
T327969,U100215,M200183,189.74,QR Code,Success,P2P,2024-04-18 15:36:32,Nandyal
T327970,U104847,M200917,66.45,Intent,Success,P2M,2024-05-30 01:43:54,Gwalior
T327971,U100348,M201847,1135.67,QR Code,Success,P2P,2024-08-04 23:55:50,Patiala
T327972,U103651,M201217,162.77,AutoPay,Success,P2M,2024-09-20 04:24:39,Madhyamgram
T327973,U102878,M201814,611.52,QR Code,Success,P2M,2024-10-08 01:41:35,Bareilly
T327974,U103665,M200271,536.46,AutoPay,Success,P2M,2024-01-10 05:40:38,Mumbai
T327975,U104749,M201323,625.84,QR Code,Success,P2P,2024-05-23 04:15:54,Tadepalligudem
T327976,U103069,M201607,377.56,UPI,Success,P2P,2024-11-09 14:53:17,Mathura
T327977,U103994,M200195,654.08,QR Code,Success,P2P,2024-08-02 10:57:12,Hajipur
T327978,U103112,M200781,359.12,Intent,Success,P2P,2024-10-16 18:03:33,Raebareli
T327979,U105870,M200904,237.09,UPI,Success,P2M,2024-06-12 19:29:46,Visakhapatnam
T327980,U100002,M200330,977.52,QR Code,Success,P2M,2024-04-10 07:16:35,Ajmer
T327981,U101117,M201775,306.92,QR Code,Success,P2P,2024-08-25 01:29:04,Shimoga
T327982,U101082,M201509,419.71,UPI,Success,P2P,2024-03-27 01:40:43,Mathura
T327983,U106883,M200619,312.75,UPI,Success,P2M,2024-05-28 15:25:38,Bhilwara
T327984,U104502,M200498,746.94,UPI,Success,P2P,2024-03-29 03:27:28,Khandwa
T327985,U106161,M201423,388.0,Intent,Success,P2M,2024-11-25 11:33:45,Pali
T327986,U101517,M201420,318.17,QR Code,Success,P2P,2024-12-21 00:34:40,Warangal
T327987,U104846,M201827,149.09,AutoPay,Success,P2M,2024-11-08 23:11:08,Morena
T327988,U101895,M201835,1212.61,QR Code,Success,P2P,2024-02-24 17:25:57,Adoni
T327989,U103579,M201123,994.51,QR Code,Success,P2P,2024-03-12 06:37:14,Erode
T327990,U102633,M200080,282.37,UPI,Success,P2M,2024-03-17 21:04:30,Thane
T327991,U104983,M201805,538.99,AutoPay,Success,P2M,2024-07-17 01:13:55,Secunderabad
T327992,U102379,M200860,354.75,QR Code,Success,P2M,2024-05-26 12:55:42,Gwalior
T327993,U101012,M201017,96.9,QR Code,Success,P2P,2024-06-11 07:16:20,Avadi
T327994,U104264,M201040,235.83,UPI,Success,P2M,2024-08-13 17:38:04,Nellore
T327995,U102823,M201728,959.4,QR Code,Success,P2M,2024-10-05 04:42:38,Tumkur
T327996,U105791,M201235,798.35,Intent,Success,P2P,2024-01-21 01:12:38,Surat
T327997,U100848,M201888,54.07,QR Code,Success,P2P,2024-11-08 18:37:42,Khandwa
T327998,U101704,M200125,39.15,Intent,Success,P2P,2024-07-21 05:32:05,Siliguri
T327999,U105036,M201845,960.42,UPI,Success,P2P,2024-09-01 23:38:22,Machilipatnam
T328000,U104093,M201661,1147.85,QR Code,Success,P2M,2024-12-23 01:59:15,Kochi
T328001,U100205,M200129,174.24,Intent,Pending,P2P,2024-09-07 16:47:59,Alappuzha
T328002,U101892,M201680,214.84,QR Code,Success,P2M,2024-08-09 00:33:51,Aurangabad
T328003,U100520,M201791,204.59,UPI,Success,P2M,2024-10-11 03:50:54,Kota
T328004,U103576,M201558,67.89,UPI,Success,P2M,2024-01-08 00:58:33,Rajkot
T328005,U105113,M200213,683.27,QR Code,Success,P2M,2024-06-20 05:39:33,Tinsukia
T328006,U102351,M201152,231.09,UPI,Success,P2M,2024-11-01 13:01:45,Bhind
T328007,U106258,M201547,904.64,Intent,Success,P2M,2024-06-29 12:53:13,Malegaon
T328008,U106807,M201676,1054.0,UPI,Success,P2M,2024-09-24 14:46:06,Raipur
T328009,U102134,M201485,1219.74,UPI,Success,P2P,2024-01-28 06:06:34,Tadipatri
T328010,U104838,M200969,851.72,Intent,Success,P2M,2024-05-16 04:10:52,Amravati
T328011,U102475,M201803,777.74,QR Code,Success,P2M,2024-06-01 04:57:36,Srinagar
T328012,U105817,M201080,298.45,UPI,Success,P2M,2024-04-17 15:04:45,Bhiwani
T328013,U104545,M200597,13.66,QR Code,Success,P2P,2024-03-29 23:33:04,Nagercoil
T328014,U100785,M201297,59.43,Intent,Success,P2M,2024-01-12 00:50:01,Phagwara
T328015,U106858,M200614,378.44,QR Code,Success,P2P,2024-05-19 00:06:30,Srinagar
T328016,U104097,M201362,223.16,UPI,Success,P2P,2024-11-18 04:55:11,Buxar
T328017,U105197,M201885,883.29,UPI,Success,P2M,2024-10-11 23:54:27,Vijayawada
T328018,U105443,M201166,414.07,UPI,Success,P2M,2024-11-15 09:15:37,Jalna
T328019,U102790,M200422,52.03,Intent,Success,P2M,2024-07-28 22:57:34,Munger
T328020,U105217,M200333,325.55,UPI,Success,P2M,2024-07-20 17:26:06,Gopalpur
T328021,U102157,M201864,862.88,QR Code,Success,P2M,2024-11-14 03:20:46,Faridabad
T328022,U100678,M201988,994.18,AutoPay,Success,P2P,2024-09-13 07:03:36,Orai
T328023,U103528,M201952,90.8,AutoPay,Success,P2M,2024-03-06 17:23:58,Guwahati
T328024,U103559,M200687,52.85,UPI,Success,P2P,2024-06-15 18:54:23,Jammu
T328025,U105928,M201156,244.69,Intent,Success,P2M,2024-03-10 23:55:25,Surendranagar Dudhrej
T328026,U100370,M201879,33.88,QR Code,Success,P2P,2024-02-18 13:42:25,Sambalpur
T328027,U102937,M200263,647.97,QR Code,Success,P2P,2024-10-31 11:17:19,Jalandhar
T328028,U106742,M200146,296.68,Intent,Success,P2M,2024-02-17 19:12:48,Shahjahanpur
T328029,U105141,M201459,110.46,QR Code,Success,P2P,2024-09-18 21:35:02,Pallavaram
T328030,U100721,M200011,54.05,UPI,Success,P2M,2024-09-17 07:44:39,Farrukhabad
T328031,U104400,M201863,1311.07,QR Code,Success,P2P,2024-11-19 13:53:01,Asansol
T328032,U100923,M201927,22.01,AutoPay,Success,P2M,2024-01-11 14:54:09,Chandigarh
T328033,U105391,M200054,51.5,Intent,Success,P2M,2024-03-17 17:01:14,Panihati
T328034,U100835,M200229,133.44,QR Code,Success,P2M,2024-06-11 02:23:57,Ludhiana
T328035,U102493,M201145,49.73,QR Code,Pending,P2M,2024-09-08 14:26:25,Bhatpara
T328036,U102979,M200860,516.81,Intent,Success,P2M,2024-11-24 06:27:45,Ahmedabad
T328037,U102325,M201256,123.09,QR Code,Success,P2P,2024-07-23 02:46:32,Sultan Pur Majra
T328038,U103924,M200161,326.9,Intent,Success,P2M,2024-06-03 19:00:20,Alwar
T328039,U102424,M201617,983.93,UPI,Success,P2M,2024-06-22 14:31:22,Mango
T328040,U106375,M201984,870.83,Intent,Success,P2M,2024-01-23 09:46:34,Pallavaram
T328041,U106735,M201994,79.05,QR Code,Success,P2M,2024-07-31 09:24:28,Bilaspur
T328042,U104521,M201582,46.46,QR Code,Success,P2M,2024-11-12 02:19:14,Chennai
T328043,U103126,M201899,545.7,UPI,Success,P2M,2024-03-08 04:03:15,Sagar
T328044,U106088,M200802,118.05,QR Code,Success,P2P,2024-07-16 00:15:33,Ajmer
T328045,U105922,M201523,760.38,AutoPay,Success,P2M,2024-12-07 06:58:27,Mehsana
T328046,U106584,M201695,285.01,AutoPay,Success,P2P,2024-05-04 11:24:29,Nashik
T328047,U106177,M200178,83.93,QR Code,Success,P2P,2024-06-07 17:57:13,Kavali
T328048,U102376,M201385,1829.0,QR Code,Success,P2M,2024-06-11 11:02:51,Jalgaon
T328049,U106988,M201231,28.61,QR Code,Success,P2M,2024-03-13 02:32:05,Baranagar
T328050,U100453,M201925,66.36,Intent,Success,P2P,2024-02-14 17:01:26,Raiganj
T328051,U103459,M200904,835.76,QR Code,Success,P2M,2024-02-02 11:25:43,Rajkot
T328052,U104859,M200551,301.37,Intent,Success,P2M,2024-02-10 16:45:16,Nadiad
T328053,U103501,M200725,1390.73,QR Code,Success,P2M,2024-12-15 19:35:57,Bhusawal
T328054,U103547,M201455,59.95,QR Code,Success,P2P,2024-12-05 04:58:46,Bhavnagar
T328055,U101148,M201479,85.38,QR Code,Success,P2M,2024-08-05 10:12:53,Thanjavur
T328056,U100522,M201527,0.91,UPI,Success,P2M,2024-02-24 11:27:34,Chittoor
T328057,U104577,M201887,122.39,Intent,Success,P2M,2024-01-13 08:23:10,Proddatur
T328058,U106460,M201177,535.39,UPI,Success,P2M,2024-01-08 18:45:43,Vijayawada
T328059,U100121,M201361,642.47,QR Code,Success,P2M,2024-03-27 21:58:53,Mumbai
T328060,U103618,M200292,281.01,UPI,Success,P2P,2024-08-25 01:47:13,Dhule
T328061,U104676,M200435,148.77,UPI,Success,P2M,2024-06-27 15:28:15,Thanjavur
T328062,U106630,M200395,629.97,AutoPay,Success,P2M,2024-11-06 15:32:56,Raebareli
T328063,U103722,M200165,94.74,UPI,Success,P2M,2024-03-14 15:45:26,Rohtak
T328064,U103083,M200993,728.54,Intent,Success,P2M,2024-05-26 20:59:52,Shivpuri
T328065,U102172,M201475,772.27,QR Code,Success,P2M,2024-12-23 06:37:36,Srinagar
T328066,U105930,M200783,290.87,QR Code,Success,P2M,2024-04-06 00:38:13,Bareilly
T328067,U102706,M200956,107.59,AutoPay,Success,P2M,2024-09-01 16:59:27,Nagercoil
T328068,U105196,M201559,496.96,AutoPay,Success,P2M,2024-07-30 20:10:18,Saharanpur
T328069,U106723,M201997,960.21,Intent,Success,P2P,2024-03-21 01:04:47,Rajahmundry
T328070,U104813,M200400,376.99,Intent,Success,P2P,2024-06-17 12:21:31,Satara
T328071,U103307,M200114,309.08,QR Code,Success,P2M,2024-07-13 09:18:37,Proddatur
T328072,U103642,M200350,1936.98,QR Code,Success,P2M,2024-09-11 11:53:25,Nandyal
T328073,U102817,M201283,385.47,UPI,Success,P2P,2024-09-08 22:43:21,Udupi
T328074,U104501,M200817,17.41,Intent,Success,P2P,2024-12-27 23:08:38,Vijayanagaram
T328075,U105362,M200875,348.63,AutoPay,Success,P2M,2024-01-03 05:26:20,Unnao
T328076,U101484,M201249,294.64,QR Code,Success,P2M,2024-07-19 04:35:41,Mumbai
T328077,U100276,M200613,172.73,QR Code,Success,P2M,2024-07-04 00:13:56,Saharanpur
T328078,U105588,M201509,190.89,UPI,Success,P2M,2024-06-26 00:27:27,Agra
T328079,U101248,M200130,1335.56,AutoPay,Success,P2M,2024-10-27 05:44:47,Karnal
T328080,U101124,M200263,71.7,QR Code,Success,P2P,2024-08-11 17:56:06,Chennai
T328081,U102901,M201547,722.04,Intent,Success,P2M,2024-03-13 06:45:25,Mehsana
T328082,U101657,M201954,1163.54,Intent,Success,P2P,2024-12-14 12:14:54,Durg
T328083,U101753,M200833,150.2,Intent,Pending,P2P,2024-03-06 17:17:29,Etawah
T328084,U104602,M200180,34.58,UPI,Success,P2M,2024-01-27 15:11:08,Nadiad
T328085,U103658,M200348,183.47,UPI,Failed,P2M,2024-06-08 15:09:43,Nagpur
T328086,U103402,M200470,283.59,Intent,Success,P2P,2024-04-11 14:14:53,Davanagere
T328087,U104332,M200160,1512.32,AutoPay,Success,P2M,2024-05-03 18:37:17,Hazaribagh
T328088,U100751,M200113,281.18,QR Code,Success,P2M,2024-03-26 03:03:58,Moradabad
T328089,U106649,M200017,48.29,QR Code,Success,P2P,2024-05-05 18:49:22,Mysore
T328090,U100164,M201127,79.43,QR Code,Success,P2P,2024-02-08 07:35:53,Davanagere
T328091,U106989,M201209,217.5,Intent,Success,P2P,2024-07-19 21:58:37,Kochi
T328092,U101692,M201365,101.79,Intent,Success,P2M,2024-04-13 00:59:40,Kolkata
T328093,U101956,M201485,31.24,Intent,Success,P2M,2024-09-01 08:08:29,Sonipat
T328094,U103860,M201628,96.34,UPI,Success,P2M,2024-04-29 00:06:52,Patiala
T328095,U102775,M201836,55.74,UPI,Success,P2M,2024-04-25 15:28:46,Tiruchirappalli
T328096,U103289,M200142,113.26,Intent,Success,P2M,2024-01-08 05:28:48,Sasaram
T328097,U101768,M200654,2821.01,Intent,Success,P2P,2024-07-14 16:15:20,Thane
T328098,U102423,M201836,294.76,AutoPay,Success,P2M,2024-12-16 22:59:46,Madhyamgram
T328099,U105551,M200963,537.35,QR Code,Success,P2M,2024-10-13 21:41:13,Chandrapur
T328100,U106226,M201635,90.33,UPI,Success,P2M,2024-11-27 04:44:25,Rampur
T328101,U104526,M200452,946.2,QR Code,Success,P2P,2024-03-29 09:13:06,Bareilly
T328102,U103696,M200450,155.24,Intent,Success,P2M,2024-03-20 03:27:53,Machilipatnam
T328103,U106621,M201995,2022.51,Intent,Success,P2P,2024-03-10 23:19:38,Vijayawada
T328104,U100782,M200061,906.11,AutoPay,Success,P2P,2024-03-16 16:18:35,Karimnagar
T328105,U103778,M200595,1506.66,AutoPay,Success,P2M,2024-07-03 02:29:24,Allahabad
T328106,U106512,M200939,551.77,UPI,Success,P2P,2024-06-02 08:44:07,Visakhapatnam
T328107,U100954,M201299,536.61,UPI,Failed,P2P,2024-11-23 20:53:11,Sri Ganganagar
T328108,U101992,M201702,919.73,QR Code,Success,P2M,2024-02-13 14:27:51,Karimnagar
T328109,U101659,M201318,628.27,QR Code,Success,P2M,2024-03-03 02:32:30,Rewa
T328110,U100140,M201152,465.94,UPI,Success,P2P,2024-12-02 06:01:36,Karawal Nagar
T328111,U100719,M200363,221.79,Intent,Success,P2P,2024-11-08 12:20:41,Asansol
T328112,U101650,M201090,126.07,UPI,Success,P2M,2024-08-15 18:27:58,South Dumdum
T328113,U103573,M200046,762.19,QR Code,Success,P2M,2024-01-31 00:44:11,Sasaram
T328114,U103474,M200968,243.92,UPI,Pending,P2P,2024-11-10 02:17:43,Khammam
T328115,U106072,M201397,31.58,QR Code,Success,P2P,2024-02-14 18:53:22,Varanasi
T328116,U101015,M200821,326.6,QR Code,Success,P2P,2024-11-30 19:20:04,Hospet
T328117,U104383,M200659,535.76,QR Code,Failed,P2P,2024-12-16 11:50:28,Uluberia
T328118,U106498,M200761,11.65,AutoPay,Success,P2P,2024-12-27 00:13:33,Jamshedpur
T328119,U100342,M201160,610.6,Intent,Success,P2P,2024-09-30 05:08:10,Thoothukudi
T328120,U106292,M201118,127.24,QR Code,Success,P2P,2024-02-10 02:46:56,Guntur
T328121,U106353,M200237,125.74,Intent,Success,P2M,2024-09-03 12:23:54,Bhind
T328122,U103183,M200795,413.78,Intent,Success,P2P,2024-08-16 10:24:12,Machilipatnam
T328123,U102701,M201855,205.71,UPI,Success,P2P,2024-08-13 08:12:24,Latur
T328124,U100975,M200034,299.45,AutoPay,Success,P2P,2024-07-08 21:23:32,Karawal Nagar
T328125,U102583,M201319,359.79,AutoPay,Success,P2P,2024-11-02 03:26:41,Udupi
T328126,U103120,M201916,1269.3,Intent,Success,P2P,2024-08-10 08:01:10,Karimnagar
T328127,U101823,M200869,114.64,Intent,Success,P2P,2024-10-19 07:10:48,Saharanpur
T328128,U104426,M200491,312.1,UPI,Success,P2P,2024-02-17 10:14:44,Bhubaneswar
T328129,U104460,M200257,770.86,UPI,Success,P2M,2024-09-16 00:45:39,Medininagar
T328130,U100010,M200386,114.81,QR Code,Success,P2M,2024-10-20 18:32:01,Sasaram
T328131,U104604,M200269,42.99,AutoPay,Success,P2M,2024-10-04 04:19:55,Mehsana
T328132,U102627,M200866,8.96,AutoPay,Success,P2M,2024-04-15 08:29:23,Bhiwani
T328133,U101468,M201347,54.76,Intent,Success,P2M,2024-12-22 15:11:41,Mangalore
T328134,U101113,M201070,160.51,QR Code,Success,P2M,2024-02-16 07:04:35,Cuttack
T328135,U100621,M200605,263.19,Intent,Success,P2M,2024-07-05 02:09:44,Raurkela Industrial Township
T328136,U100900,M200693,450.42,Intent,Success,P2M,2024-05-13 10:36:22,Alwar
T328137,U103747,M200953,111.63,QR Code,Success,P2P,2024-03-21 03:54:20,Kanpur
T328138,U104064,M201725,157.15,AutoPay,Success,P2P,2024-05-13 18:20:07,North Dumdum
